"","RiskPerformance","ExternalRiskEstimate","MSinceOldestTradeOpen","MSinceMostRecentTradeOpen","AverageMInFile","NumSatisfactoryTrades","NumTrades60Ever2DerogPubRec","NumTrades90Ever2DerogPubRec","PercentTradesNeverDelq","MSinceMostRecentDelq","MaxDelq2PublicRecLast12M","MaxDelqEver","NumTotalTrades","NumTradesOpeninLast12M","PercentInstallTrades","MSinceMostRecentInqexcl7days","NumInqLast6M","NumInqLast6Mexcl7days","NetFractionRevolvingBurden","NetFractionInstallBurden","NumRevolvingTradesWBalance","NumInstallTradesWBalance","NumBank2NatlTradesWHighUtilization","PercentTradesWBalance","No_report","No_valid_MSinceOldestTradeOpen","No_valid_MSinceMostRecentDelq","No_valid_MSinceMostRecentInqexcl7days","No_valid_NetFractionRevolvingBurden","No_valid_NetFractionInstallBurden","No_valid_NumRevolvingTradesWBalance","No_valid_NumInstallTradesWBalance","No_valid_NumBank2NatlTradesWHighUtilization","No_MSinceMostRecentDelq","No_MSinceMostRecentInqexcl7days"
"2662","Bad",85,59,21,90,9,0,0,100,34.8716666666667,"7","8",19,0,56,4.67936111111111,0,0,0,70,0,2,0.11,67,"0","0","0","1","0","0","0","0","1","1","0"
"509","Bad",62,134,1,68,43,1,1,98,2,"1","3",48,5,19,3.95625641025641,0,0,17,66,3,2,1,29,"0","0","0","0","0","0","0","0","0","0","1"
"6739","Bad",80,96,18,57,10,0,0,100,37.1888333333333,"7","8",10,0,60,0,0,0,28.6883408748115,67.184,1.80666666666667,1,0.204920634920635,100,"0","0","0","0","1","1","1","0","1","1","0"
"5223","Bad",70,285,1,96,13,1,0,67,8,"4","5",15,1,27,0,1,1,25,64.5222058823529,3,1,0,50,"0","0","0","0","0","1","0","0","0","0","0"
"5625","Good",88,397,13,122,26,0,0,100,31.7253333333333,"7","8",26,0,0,0,0,0,9,55.7048859649123,4,1.19,0,20,"0","0","0","0","0","1","0","1","0","1","0"
"7698","Bad",78,176,5,55,15,0,0,100,36.1408333333333,"7","8",17,1,12,0,0,0,64,65.5772222222222,4,1.10305555555556,0,67,"0","0","0","0","0","1","0","1","0","1","0"
"3983","Bad",61,457,7,97,27,1,0,89,6,"4","5",28,1,21,0,2,2,55,77,12,2,5,78,"0","0","0","0","0","0","0","0","0","0","0"
"7582","Bad",62,150,13,80,21,1,1,87,8,"0","6",23,0,30,14,0,0,40,63.18,7,1,0,100,"0","0","0","0","0","1","0","0","0","0","0"
"8847","Good",91,412,8,102,18,0,0,100,32.5066666666667,"7","8",19,1,42,5,1,1,4,71.6800757575758,2,1,0,43,"0","0","0","0","0","1","0","0","0","1","0"
"979","Bad",75,336,9,98,22,1,0,91,13,"6","5",23,1,39,0,0,0,16,91,2,3,0,83,"0","0","0","0","0","0","0","0","0","0","0"
"3810","Bad",72,379,18,131,10,1,0,92,66,"6","5",13,0,23,0,2,2,67,61.0539393939394,2,1,1,43,"0","0","0","0","0","1","0","0","0","0","0"
"9537","Bad",59,25,1,13,7,0,0,100,27.8233333333333,"7","8",9,3,22,0.277499999999999,3,3,73,83.9433333333333,2,1,1,50,"0","0","0","0","0","1","0","0","0","1","1"
"5045","Good",89,209,1,96,22,0,0,100,32.2533333333333,"7","8",26,3,38,5,1,1,18,59,2,3,0,71,"0","0","0","0","0","0","0","0","0","1","0"
"9384","Bad",56,160,23,80,16,0,0,83,6,"4","6",18,0,44,0,0,0,112,91,6,2,6,89,"0","0","0","0","0","0","0","0","0","0","0"
"4748","Bad",87,215,14,63,20,0,0,96,31,"6","6",25,0,32,0,1,1,0,61.7833333333333,1,1,0,20,"0","0","0","0","0","1","0","0","0","0","0"
"2863","Good",72,150,7,57,36,0,0,100,36.06,"7","8",40,7,8,1,3,3,30,56,8,2,3,56,"0","0","0","0","0","0","0","0","0","1","0"
"4618","Bad",59,164,5,56,30,0,0,87,2,"4","6",31,2,39,0,2,2,72,96,4,3,2,88,"0","0","0","0","0","0","0","0","0","0","0"
"1267","Bad",73,55,9,33,7,0,0,100,34.015,"7","8",7,1,86,0,1,0,63.5953921568627,71,1.22,2,0.75,100,"0","0","0","0","1","0","1","0","1","1","0"
"7143","Good",71,151,3,76,44,1,1,98,11,"2","4",45,2,16,6.81246666666667,0,0,19,70,9,3,1,55,"0","0","0","0","0","0","0","0","0","0","1"
"1243","Bad",66,77,5,25,8,0,0,100,37.929347826087,"7","8",8,5,13,0,1,1,93,72,5,1,1,100,"0","0","0","0","0","0","0","0","0","1","0"
"9487","Bad",63,213,18,98,4,2,2,100,40.4058333333333,"6","8",4,0,50,3.84933333333333,0,0,114,57.839,1,1,1.15,100,"0","0","0","0","0","1","0","0","1","1","1"
"2228","Bad",65,247,1,67,18,1,0,95,51,"6","5",16,3,55,4.11333333333333,0,0,65,85,6,3,2,100,"0","0","0","0","0","0","0","0","0","0","1"
"9589","Good",73,200,1,58,59,0,0,97,12,"6","6",79,8,23,2,1,1,25,53,17,5,1,66,"0","0","0","0","0","0","0","0","0","0","0"
"4348","Good",76,197,8,73,19,2,0,86,19,"6","5",22,2,24,8,0,0,7,61.26,1,1,0,29,"0","0","0","0","0","1","0","0","0","0","0"
"8256","Good",79,247,1,101,18,1,1,90,70,"6","3",20,2,20,9,0,0,28,26,4,2,0,100,"0","0","0","0","0","0","0","0","0","0","0"
"8919","Bad",66,155,15,70,46,0,0,96,36.64,"5","6",48,0,69,0,0,0,88,79,6,4,3,100,"0","0","1","0","0","0","0","0","0","0","0"
"9764","Good",75,197,1,91,30,0,0,100,29.4145833333333,"7","8",31,2,26,1,1,1,37,71,5,3,2,64,"0","0","0","0","0","0","0","0","0","1","0"
"3206","Good",69,139,4,95,28,1,1,91,4,"4","6",23,3,50,4,1,1,45,48,5,2,1,88,"0","0","0","0","0","0","0","0","0","0","0"
"4043","Good",76,132,6,49,15,0,0,100,33.4160784313726,"7","8",15,2,40,1.45666666666667,1,1,13,72.3094746376812,2,1,0,50,"0","0","0","0","0","1","0","0","0","1","1"
"6806","Good",79,16,3,7,4,0,0,100,32.7416666666667,"7","8",5,4,40,0,2,2,8,72.9366666666667,1,1,0,50,"0","0","0","0","0","1","0","0","0","1","0"
"7699","Bad",59,167,24,116,28,2,0,75,0,"4","5",32,0,13,0,0,0,92,50.4111923076923,11,1,8,93,"0","0","0","0","0","1","0","0","0","0","0"
"5180","Bad",62,396,10,195,4,1,1,75,58,"6","6",4,1,0,0,1,1,96,64.772,2,1.07,1,100,"0","0","0","0","0","1","0","1","0","0","0"
"5851","Bad",80,304,18,117,30,0,0,100,38.0326811594203,"6","8",32,0,25,0,0,0,49,55,8,2,0,67,"0","0","0","0","0","0","0","0","0","1","0"
"8801","Bad",69,35,1,20,5,1,1,100,37.727,"6","8",7,2,43,1,1,1,48,74.4066666666667,3,1.2,0,75,"0","0","0","0","0","1","0","1","0","1","0"
"744","Good",90,414,8,102,22,0,0,100,36.33,"7","8",22,1,36,8,0,0,0,93,1,2,0,33,"0","0","0","0","0","0","0","0","0","1","0"
"8856","Good",76,134,9,72,6,0,0,86,14,"6","6",7,1,29,4.71359649122807,0,0,55,10,2,1,0,60,"0","0","0","1","0","0","0","0","0","0","0"
"1376","Bad",69,208,5,61,48,1,1,98,36,"6","3",53,6,26,0,3,3,78,93,8,4,3,75,"0","0","0","0","0","0","0","0","0","0","0"
"1940","Bad",76,212,14,87,21,0,0,100,35.0215151515151,"5","7",21,0,33,5.87666666666667,0,0,40,85,7,2,0,90,"0","0","0","0","0","0","0","0","0","1","1"
"1793","Bad",70,69,18,44,10,0,0,100,29.219347826087,"7","8",10,0,20,0,4,4,70,53,3,1,2,57,"0","0","0","0","0","0","0","0","0","1","0"
"8098","Good",63,159,13,81,41,1,0,95,8,"3","5",42,0,40,13,0,0,71,83,5,3,4,53,"0","0","0","0","0","0","0","0","0","0","0"
"6031","Good",76,254,8,85,16,0,0,100,32.79,"7","8",16,2,31,0,0,0,49,94,2,3,2,71,"0","0","0","0","0","0","0","0","0","1","0"
"7640","Good",84,295,2,82,34,0,0,100,32.465,"7","8",37,4,22,3,1,1,4,69.622,2,1,0,30,"0","0","0","0","0","1","0","0","0","1","0"
"4464","Good",73,219,2,82,28,0,0,93,13,"6","6",29,2,14,1,1,1,28,67.8167857142857,7,1,0,50,"0","0","0","0","0","1","0","0","0","0","0"
"147","Bad",62,27,19,22,3,2,2,100,40.1399285714286,"6","8",3,0,100,2,4,4,68.15,75.1566666666667,1.19666666666667,1,0.654833333333333,100,"0","0","0","0","1","1","1","0","1","1","0"
"4810","Bad",57,164,7,62,16,1,1,72,2,"4","3",19,2,47,0,1,1,67,62,5,2,3,100,"0","0","0","0","0","0","0","0","0","0","0"
"7466","Good",88,137,25,101,10,0,0,100,31.0583653846154,"7","8",11,0,64,7.23165317139001,0,0,0,48.2369743589744,1,1.20195454545455,1,33,"0","0","0","1","0","1","0","1","0","1","0"
"7583","Good",72,184,2,66,30,0,0,100,28.4942857142857,"7","8",32,5,34,1,3,1,48,85,7,4,1,65,"0","0","0","0","0","0","0","0","0","1","0"
"8609","Bad",78,44,26,32,3,0,0,100,32.47,"7","8",3,0,0,0.740476190476191,2,2,21,61.8475,1,1.13,0.373076923076923,50,"0","0","0","0","0","1","0","1","1","1","1"
"6953","Good",82,205,3,87,21,0,0,100,32.7404950980392,"7","8",23,1,48,0,0,0,10,70,3,6,0,75,"0","0","0","0","0","0","0","0","0","1","0"
"3299","Bad",66,367,30,84,31,0,0,97,2,"4","6",20,0,32,6,1,0,15,41.942,3,2,0,31,"0","0","0","0","0","1","0","0","0","0","0"
"3562","Good",80,459,2,81,31,0,0,100,32.69,"7","8",37,3,50,10,0,0,29,66,2,4,0,64,"0","0","0","0","0","0","0","0","0","1","0"
"3237","Good",81,501,17,142,19,0,0,100,37.9246153846154,"7","8",55,0,0,4,1,1,53,52.5357192982456,3,1.51,1,60,"0","0","0","0","0","1","0","1","0","1","0"
"783","Good",79,243,15,106,19,0,0,95,12,"6","6",19,0,53,3,2,2,22,40,3,5,0,82,"0","0","0","0","0","0","0","0","0","0","0"
"5886","Good",64,155,6,61,12,1,1,93,42,"5","2",14,1,50,0,5,4,92,97,5,2,2,100,"0","0","0","0","0","0","0","0","0","0","0"
"3175","Good",71,178,2,68,47,1,1,98,8,"4","6",62,2,6,0,6,5,7,72.615,5,1,0,40,"0","0","0","0","0","1","0","0","0","0","0"
"5100","Good",74,139,2,52,11,0,0,92,64,"6","6",12,3,42,0,3,3,34,85,1,3,1,44,"0","0","0","0","0","0","0","0","0","0","0"
"5989","Bad",58,158,5,67,9,0,0,82,4,"4","6",11,1,45,0,1,1,76,57,2,2,1,80,"0","0","0","0","0","0","0","0","0","0","0"
"7613","Good",75,302,2,107,20,0,0,100,35.21,"7","8",21,2,24,2,3,3,21,75.2898387096774,7,1,1,67,"0","0","0","0","0","1","0","0","0","1","0"
"1153","Bad",69,146,5,73,31,0,0,100,33.15,"7","8",31,4,29,0,2,2,63,52,6,4,3,83,"0","0","0","0","0","0","0","0","0","1","0"
"282","Bad",83,122,13,35,11,0,0,100,29.6183333333333,"7","8",11,0,36,0,0,0,2,66.0531666666667,2,1,0,50,"0","0","0","0","0","1","0","0","0","1","0"
"1939","Bad",69,168,1,78,17,0,0,89,9,"4","6",10,2,58,0.393333333333333,2,2,34,69,3,5,1,80,"0","0","0","0","0","0","0","0","0","0","1"
"9314","Good",82,182,6,106,10,0,0,100,37.069347826087,"7","8",10,1,30,0,0,0,65,67.166,2,2,0,80,"0","0","0","0","0","1","0","0","0","1","0"
"911","Good",89,468,11,78,10,0,0,100,32.06,"7","8",10,1,20,7.06581571575999,0,0,4,57.9098333333333,1,1,0,33,"0","0","0","1","0","1","0","0","0","1","0"
"7597","Good",79,180,3,79,26,1,0,96,56,"6","5",32,2,4,7.28321428571429,0,0,15,50,7,1,0,73,"0","0","0","1","0","0","0","0","0","0","0"
"5816","Good",61,205,3,77,34,1,1,86,3,"0","6",37,3,31,5,3,3,26,64,5,5,0,71,"0","0","0","0","0","0","0","0","0","0","0"
"4615","Bad",58,194,5,83,23,1,1,85,2,"2","4",26,2,35,0,0,0,72,95,9,2,3,92,"0","0","0","0","0","0","0","0","0","0","0"
"5642","Good",83,294,4,110,22,0,0,86,16,"6","6",22,2,45,0,0,0,1,96,2,2,0,36,"0","0","0","0","0","0","0","0","0","0","0"
"1459","Good",62,323,1,104,14,7,7,100,23.11,"0","8",24,2,18,0,1,1,4,100,3,1,0,36,"0","0","0","0","0","0","0","0","0","1","0"
"3021","Good",80,124.535357142857,4,61,13,0,0,93,20,"6","6",0,4,50,4,4,2,3,49,1,3,0,67,"0","1","0","0","0","0","0","0","0","0","0"
"6320","Good",63,192,1,80,21,0,0,86,15,"6","6",24,3,14,1,1,1,44,71,12,1,3,81,"0","0","0","0","0","0","0","0","0","0","0"
"2420","Bad",69,217,44,118,30,1,0,94,8,"4","5",23,0,25,8,0,0,10,53.464,9,1.72333333333333,1,75,"0","0","0","0","0","1","0","1","0","0","0"
"9309","Bad",56,158,11,79,12,0,0,83,0,"4","6",12,1,17,0,2,2,98,54,4,2,3,100,"0","0","0","0","0","0","0","0","0","0","0"
"5657","Bad",69,345,2,89,30,0,0,100,34.85125,"7","8",31,3,19,9,0,0,45,33,8,3,3,65,"0","0","0","0","0","0","0","0","0","1","0"
"3190","Good",75,201,2,65,31,0,0,97,44,"6","6",46,6,30,12,0,0,30,76,4,3,1,36,"0","0","0","0","0","0","0","0","0","0","0"
"1103","Bad",60,28,6,19,9,0,0,100,33.9459523809524,"7","8",10,3,20,0,2,2,58,81.834,3,1,1,100,"0","0","0","0","0","1","0","0","0","1","0"
"35","Bad",67,118,6,37,23,2,2,88,70,"6","2",26,5,42,0,0,0,31,70,5,3,1,67,"0","0","0","0","0","0","0","0","0","0","0"
"7694","Bad",65,27,2,15,9,0,0,100,30.4011111111111,"7","8",10,3,90,0,0,0,0,95,0,4,0.426666666666667,80,"0","0","0","0","0","0","0","0","1","1","0"
"7938","Bad",67,82.2903603603604,4,15,12,0,0,100,38.68,"7","8",13,6,23,1.00571428571429,4,4,28,95,7,2,1,90,"0","1","0","0","0","0","0","0","0","1","1"
"142","Good",86,242,77,135,14,0,0,100,35.1925,"7","8",14,0,36,1,3,3,3,46.9491904761905,2,1,0,43,"0","0","0","0","0","1","0","0","0","1","0"
"5557","Good",71,417,17,123,28,1,0,72,9,"4","5",25,0,23,8.32961538461539,0,0,13,51.3813333333333,12,1,0,81,"0","0","0","1","0","1","0","0","0","0","0"
"3660","Bad",85,209,5,85,21,0,0,100,33.9416666666667,"7","8",21,1,57,6.40747619047619,0,0,12,45,7,2,0,90,"0","0","0","1","0","0","0","0","0","1","0"
"1876","Bad",75,235,13,139,26,1,1,100,31.3695833333333,"6","8",44,0,35,6.59,0,0,13,51.5433333333333,2,1,0,57,"0","0","0","0","0","1","0","0","0","1","1"
"7263","Bad",77,166,2,86,19,0,0,100,34.2966666666667,"7","8",20,3,20,2,2,2,44,70.84,5,2,0,70,"0","0","0","0","0","1","0","0","0","1","0"
"4460","Bad",80,206,1,68,19,0,0,100,35.7758333333333,"7","8",21,4,52,1,2,2,25,89,4,3,0,70,"0","0","0","0","0","0","0","0","0","1","0"
"461","Good",79,81,6,46,24,0,0,100,33.8833333333333,"7","8",24,1,25,0.970125,4,4,13,66.2417857142857,2,1,0,43,"0","0","0","0","0","1","0","0","0","1","1"
"6273","Good",80,153,2,57,24,0,0,100,35.41,"7","8",27,4,50,3,3,2,21,65,3,2,0,75,"0","0","0","0","0","0","0","0","0","1","0"
"1419","Bad",62,84,8,46,23,0,0,96,17,"6","6",24,1,29,0,0,0,54,39,5,2,3,70,"0","0","0","0","0","0","0","0","0","0","0"
"1918","Good",80,290,5,96,14,0,0,100,32.315,"7","8",43,2,21,1.32425876623377,1,1,29,70.1545724759112,5,2,1,58,"0","0","0","0","0","1","0","0","0","1","1"
"3500","Good",86,214,3,96,24,0,0,100,32.6119047619048,"7","8",4,1,54,0,1,1,25,69.932,1,1,1,33,"0","0","0","0","0","1","0","0","0","1","0"
"9526","Good",80,88,8,48,16,0,0,100,29.925,"7","8",16,2,25,3.40742857142857,0,0,3,74.076369047619,2,1,0,38,"0","0","0","0","0","1","0","0","0","1","1"
"381","Bad",73,85,6,38,10,0,0,100,32.92,"7","8",10,2,50,0,1,1,81,78.405,1,1,0,50,"0","0","0","0","0","1","0","0","0","1","0"
"4646","Bad",64,145,2,54,28,0,0,100,31.56,"7","8",29,5,66,0.45,4,3,74,59,5,4,2,82,"0","0","0","0","0","0","0","0","0","1","1"
"5141","Good",86,327,8,109,18,0,0,100,26.6502380952381,"7","8",18,1,28,0,0,0,18,57.4593571428571,2,1,0,43,"0","0","0","0","0","1","0","0","0","1","0"
"1108","Good",88,286,76,133,4,0,0,100,40.2779487179487,"7","8",5,0,60,0,0,0,9,51.9623333333333,1,1.21,0,100,"0","0","0","0","0","1","0","1","0","1","0"
"3757","Bad",72,232,5,77,21,0,0,91,5,"4","6",22,3,32,0,0,0,20,85,2,2,0,36,"0","0","0","0","0","0","0","0","0","0","0"
"9393","Bad",67,54,1,20,12,0,0,100,30.2,"7","8",13,4,38,0,1,1,53,98,5,2,1,70,"0","0","0","0","0","0","0","0","0","1","0"
"6151","Bad",63,153,1,106,9,4,4,67,22,"6","2",15,1,47,0.705,2,1,0,100,0,1,0.14,50,"0","0","0","0","0","0","0","0","1","0","1"
"28","Bad",79,162,7,94,17,0,0,100,35.0022049689441,"7","8",17,1,29,0,0,0,28,59.4850226856477,3,1,1,57,"0","0","0","0","0","1","0","0","0","1","0"
"5575","Bad",62,33,33,33,0,0,0,0,21,"6","6",1,0,100,0,2,2,62.98,67.5033333333333,1.31666666666667,1,0.775,100,"0","0","0","0","1","1","1","0","1","0","0"
"7739","Good",75,268,8,73,14,0,0,87,47,"6","6",15,1,27,1.23707692307692,1,1,15,20,4,2,1,67,"0","0","0","0","0","0","0","0","0","0","1"
"198","Good",81,99,1,54,35,0,0,100,33.3908333333333,"7","8",36,1,25,0,2,2,8,42,2,3,0,67,"0","0","0","0","0","0","0","0","0","1","0"
"3088","Bad",83,221,11,67,19,0,0,100,33.4066666666667,"7","8",21,1,21,10,0,0,4,36,1,3,0,29,"0","0","0","0","0","0","0","0","0","1","0"
"1654","Bad",77,239,7,116,20,0,0,95,35.97,"6","6",21,1,19,0,1,1,34,60.04,1,1,1,22,"0","0","1","0","0","1","0","0","0","0","0"
"4936","Good",87,230,1,83,22,0,0,100,31.3266666666667,"7","8",23,2,22,7.92762732919255,0,0,1,50,1,2,0,42,"0","0","0","0","0","0","0","0","0","1","1"
"5378","Good",69,88,23,62,5,0,0,80,5,"4","6",5,0,40,0,0,0,0,67,0,1,0,50,"0","0","0","0","0","0","0","0","0","0","0"
"1965","Good",67,182,7,50,13,0,0,100,30.67,"7","8",6,1,62,1.50617948717949,2,2,24,51,3,3,0.825413742690059,86,"0","0","0","0","0","0","0","0","1","1","1"
"6366","Good",86,205,1,82,21,0,0,100,34.2883333333333,"7","8",22,2,41,1,2,2,1,71.7906666666667,1,1,0,33,"0","0","0","0","0","1","0","0","0","1","0"
"9599","Good",77,82,2,42,7,0,0,100,33.028,"7","8",8,2,50,8,0,0,35.5687777777778,99,1.54,2,0.449,100,"0","0","0","0","1","0","1","0","1","1","0"
"8151","Bad",66,91,2,49,10,0,0,75,16,"6","6",12,2,83,0,3,3,58.19,73.39,1.7371875,2,0.835555555555556,100,"0","0","0","0","1","1","1","0","1","0","0"
"5756","Bad",65,299,6,77,11,1,1,92,1,"0","2",12,4,17,0,8,8,18,107,6,1,1,78,"0","0","0","0","0","0","0","0","0","0","0"
"943","Good",74,35,2,14,5,0,0,100,30.605,"7","8",6,3,50,1,2,2,5,78,1,3,0,67,"0","0","0","0","0","0","0","0","0","1","0"
"3623","Bad",73,288,11,61,8,0,0,88,8,"4","6",24,2,50,1,1,1,46,70.89,2,1,0,100,"0","0","0","0","0","1","0","0","0","0","0"
"9816","Good",82,292,35,137,19,0,0,95,25,"6","6",20,0,11,0,2,2,2,47.2883333333333,1,2,0,30,"0","0","0","0","0","1","0","0","0","0","0"
"2069","Bad",58,324,12,132,38,1,1,80,2,"2","4",23,0,31,0.82,2,2,67,23,8,3,5,57,"0","0","0","0","0","0","0","0","0","0","1"
"7309","Good",80,145,2,80,25,0,0,92,50,"6","6",26,3,50,3,1,1,2,85,2,3,0.11,56,"0","0","0","0","0","0","0","0","1","0","0"
"1425","Bad",77,187,15,74,37,0,0,100,28.8406811594203,"7","8",37,0,14,0,0,0,35,61.2773655913978,4,1,2,38,"0","0","0","0","0","1","0","0","0","1","0"
"883","Good",86,152,4,71,33,0,0,100,36.35,"7","8",33,2,33,2,5,5,11,76.1299713423831,1,3,0,50,"0","0","0","0","0","1","0","0","0","1","0"
"939","Good",88,280,5,127,37,0,0,100,33.421,"7","8",39,2,34,3,2,1,6,94,2,3,0,38,"0","0","0","0","0","0","0","0","0","1","0"
"1338","Good",86,380,3,138,23,0,0,100,38.3920833333333,"7","8",23,1,13,0,1,1,5,99,3,2,0,42,"0","0","0","0","0","0","0","0","0","1","0"
"4696","Bad",81,598,4,205,37,0,0,100,34.9276811594203,"7","8",37,2,22,0,1,1,28,7,7,4,1,50,"0","0","0","0","0","0","0","0","0","1","0"
"7600","Bad",78,138,5,55,20,0,0,100,39.115,"7","8",20,4,25,8,0,0,30,73.4516666666667,2,1,1,23,"0","0","0","0","0","1","0","0","0","1","0"
"3254","Bad",76,336,3,98,22,0,0,100,29.95,"7","8",25,2,30,3,2,2,48,71.5708468866856,6,1,3,58,"0","0","0","0","0","1","0","0","0","1","0"
"8962","Bad",72,174,2,69,30,1,1,97,17,"5","2",33,1,9,0,0,0,9,84,5,1,0,46,"0","0","0","0","0","0","0","0","0","0","0"
"9752","Good",64,111,5,50,14,2,2,81,39,"6","2",16,1,31,1,7,7,43,69,4,2,0,100,"0","0","0","0","0","0","0","0","0","0","0"
"9079","Bad",65,179,19,99,24,1,0,76,0,"4","5",25,0,32,22,0,0,26,71,10,2,1,86,"0","0","0","0","0","0","0","0","0","0","0"
"3141","Good",65,202,20,82,29,0,0,97,1,"4","6",30,0,43,9,0,0,33,9,4,4,0,73,"0","0","0","0","0","0","0","0","0","0","0"
"6301","Good",80,255,3,55,23,0,0,100,34.0833333333333,"7","8",23,3,17,2,5,5,2,72.6135357142857,2,1,0,20,"0","0","0","0","0","1","0","0","0","1","0"
"5521","Bad",64,231,3,107,31,0,0,94,5,"4","6",32,2,25,5,1,1,23,75,10,2,2,67,"0","0","0","0","0","0","0","0","0","0","0"
"2493","Bad",58,136,13,150,14,1,0,71,1,"3","5",13,0,12,12,0,0,47,56.4836923076923,8,1,3,82,"0","0","0","0","0","1","0","0","0","0","0"
"7788","Good",80,150,1,65,27,0,0,100,37.76,"7","8",29,5,17,6,0,0,29,70.0878409090909,3,1,1,67,"0","0","0","0","0","1","0","0","0","1","0"
"5383","Bad",64,131,3,48,13,0,0,92,6,"4","6",13,3,23,0,1,1,85,74.0695714285714,5,1,2,86,"0","0","0","0","0","1","0","0","0","0","0"
"5817","Bad",72,294,5,75,20,0,0,95,46,"6","6",21,3,62,7,0,0,57,50,6,4,2,91,"0","0","0","0","0","0","0","0","0","0","0"
"8308","Good",68,237,24,117,21,0,0,90,5,"4","6",23,0,14,1,1,1,13,100,10,2,0,75,"0","0","0","0","0","0","0","0","0","0","0"
"7767","Bad",68,180,7,87,54,0,0,100,36.504,"7","8",58,2,62,0,5,5,77,60,10,4,7,88,"0","0","0","0","0","0","0","0","0","1","0"
"6905","Bad",77,229,3,109,23,0,0,100,32.1529761904762,"7","8",23,2,35,0,0,0,38,93,4,3,1,58,"0","0","0","0","0","0","0","0","0","1","0"
"3843","Good",81,170,2,65,23,0,0,92,64,"6","6",24,1,33,0,0,0,11,68.996,2,2,0,33,"0","0","0","0","0","1","0","0","0","0","0"
"529","Bad",67,194,2,75,24,0,0,100,32.435,"7","8",27,1,41,1.177,1,1,87,100,9,2,6,85,"0","0","0","0","0","0","0","0","0","1","1"
"421","Good",66,189,5,101,16,5,4,71,62,"6","2",22,1,29,0,2,2,37,61.73,6,1,2,100,"0","0","0","0","0","1","0","0","0","0","0"
"5556","Good",84,155,5,65,28,0,0,100,34.8670833333333,"7","8",29,1,25,16,0,0,4,67,3,2,0,56,"0","0","0","0","0","0","0","0","0","1","0"
"4332","Bad",64,185,8,96,31,2,0,88,17,"6","5",33,1,21,16,0,0,73,92,8,3,6,73,"0","0","0","0","0","0","0","0","0","0","0"
"9723","Bad",63,96,13,72,24,0,0,92,10,"4","6",24,0,25,0,4,4,58,69,7,2,1,82,"0","0","0","0","0","0","0","0","0","0","0"
"6724","Bad",54,40,6,23,7,0,0,86,14,"6","6",7,1,57,0,2,2,89,74,3,3,1.36,100,"0","0","0","0","0","0","0","0","1","0","0"
"5507","Good",63,426,3,90,18,4,3,95,36,"6","5",19,2,32,0,2,2,60,69,6,3,1,82,"0","0","0","0","0","0","0","0","0","0","0"
"2296","Bad",81,176,5,78,37,0,0,100,29.9141071428571,"7","8",36,4,37,0.656666666666667,2,2,0,80,2,3,0,42,"0","0","0","0","0","0","0","0","0","1","1"
"6457","Good",79,128,4,49,52,0,0,100,41.29375,"6","7",54,5,72,2,5,5,9,74,2,12,0,74,"0","0","0","0","0","0","0","0","0","1","0"
"6368","Bad",70,270,3,72,27,0,0,100,34.4913095238095,"7","8",47,2,29,3,1,1,89,33,7,2,6,75,"0","0","0","0","0","0","0","0","0","1","0"
"9025","Bad",63,178,1,46,17,2,0,90,5,"3","5",21,3,57,0.58,2,2,43,99,4,6,1,91,"0","0","0","0","0","0","0","0","0","0","1"
"9219","Good",87,169,8,61,19,0,0,100,28.8675,"7","8",19,1,26,0,0,0,1,61.7647619047619,2,1,0,30,"0","0","0","0","0","1","0","0","0","1","0"
"4954","Good",78,300,8,130,17,1,0,89,13,"6","5",18,1,11,5.92,0,0,18,57.5061904761905,5,1,0,55,"0","0","0","1","0","1","0","0","0","0","0"
"2055","Bad",61,253,8,72,10,1,1,55,7,"4","2",32,1,36,0.953333333333333,1,1,78,64.814,3,1,1,71,"0","0","0","0","0","1","0","0","0","0","1"
"4984","Bad",65,257,1,96,18,0,0,90,64,"6","6",21,2,29,5,1,1,81,89,8,3,5,100,"0","0","0","0","0","0","0","0","0","0","0"
"1160","Good",73,29,16,23,2,0,0,100,32.675,"7","8",2,0,50,0,2,2,28.6686818181818,74.945,1.37,1.24,0.387333333333333,86.2233333333333,"0","0","0","0","1","1","1","1","1","1","0"
"9673","Good",84,292,9,75,22,0,0,100,35.1970833333333,"7","8",24,2,13,22,0,0,16,71,5,2,0,58,"0","0","0","0","0","0","0","0","0","1","0"
"8192","Bad",63,195,12,78,34,0,0,94,12,"6","6",35,0,11,0,2,2,47,100,11,3,5,67,"0","0","0","0","0","0","0","0","0","0","0"
"4743","Good",66,165,2,76,20,0,0,96,20,"6","6",24,2,29,2,3,3,52,70.9183333333333,3,1,2,57,"0","0","0","0","0","1","0","0","0","0","0"
"8992","Bad",67,251,2,76,31,0,0,97,45.4883333333333,"6","6",34,4,59,0.39,3,3,79,84,6,5,2,92,"0","0","1","0","0","0","0","0","0","0","1"
"1246","Bad",79,41,1,15,6,0,0,100,29.0727777777778,"7","8",8,2,25,0,2,2,1,64,1,2,0,38,"0","0","0","0","0","0","0","0","0","1","0"
"9337","Bad",62,117,4,52,15,0,0,93,34.4021428571429,"6","6",15,2,53,0,2,2,85,41,6,2,2,100,"0","0","1","0","0","0","0","0","0","0","0"
"5034","Bad",61,270,6,81,44,0,0,98,1,"4","6",46,3,50,5,0,0,50,85,6,5,3,73,"0","0","0","0","0","0","0","0","0","0","0"
